source_system,plant_code,plant_name,source_country,coal_relevant,has_coordinates,decided_by,pipeline_note,candidate_1_id,candidate_1_name,candidate_1_score,candidate_2_id,candidate_2_name,candidate_2_score,candidate_3_id,candidate_3_name,candidate_3_score,gem_location_id,not_in_gem,decision_note
ONS,,VALE DO ACU,Brazil,f,f,,,L100000406539,Vale Azul power station,70,L100000200879,Alcoolvale power station,66.7,L100000200844,Vale do Ivaí - Cambuí power station,66.7,,f,
ONS,,Vale do Açú,Brazil,f,f,,,L100000406539,Vale Azul power station,70,L100000200879,Alcoolvale power station,66.7,L100000200844,Vale do Ivaí - Cambuí power station,66.7,,f,
EIA,56076,ABC Coke,United States,f,t,,,L100000103798,ACE Cogeneration Facility,70.6,L100000103975,Cobb Generating Plant,66.7,L100000409238,McCook power station,57.1,,f,
EIA,315,AES Alamitos LLC,United States,f,t,,,L100000201343,Escanaba Mill power station,55.2,,,,,,,,f,
EIA,10673,AES Hawaii,United States,f,t,,,L100000104676,AES Hickling power station,63.6,,,,,,,,f,
EIA,62116,AES Huntington Beach Energy Project,United States,f,t,legacy-pipeline,grandfathered llm match to GPPD 'AES Huntington Beach LLC'; no GEM link — review,L100000401692,Huntington Beach generating station,71,L100000401931,Hutchinson energy center,66.7,L100000402521,Whiting Clean Energy power station,63.8,,f,
EIA,335,AES Huntington Beach LLC,United States,f,t,,,L100000104224,Huntington Power Plant,58.8,L100000401590,Long Beach Generation power station,57.8,L100000401692,Huntington Beach generating station,57.6,,f,
EIA,356,AES Redondo Beach LLC,United States,f,t,,,L100000401966,Ormond Beach power station,60.6,L100000104130,Beaver Valley Generation Plant,57.9,,,,,f,
EIA,58136,Adkins Energy LLC,United States,f,t,,,L100000401899,Edgewood Energy LLC power station,66.7,L100000401683,Channel energy center LLC power station,61.9,L100000103853,Baldwin Energy Station,61.5,,f,
EIA,50748,Agnews Power Plant,United States,f,t,,,L100000402052,Haynes power station,66.7,L100000201348,Genesee power station (United States),61.5,L100000103902,Ames Municipal Power Plant,60,,f,
EIA,55710,Allegheny Energy Units 3 4 & 5,United States,f,t,,,L100000402302,Allegheny Energy power station,72.7,L100000104214,Texas Clean Energy Project,56.5,L100001062752,Chestnut Run Energy power station,55.3,,f,
EIA,3393,Allen,United States,f,t,,,L100000104279,Valley Power Plant,72.7,L100000103936,Dale power station,66.7,L100001047665,Port Allen (HI) power station,66.7,,f,
EIA,52031,Alliance Refinery,United States,f,t,,,L100000402376,Alliant Energy Neenah power station,63.2,L100001063341,Alliant Fairfax power station,62.5,L100000402302,Allegheny Energy power station,60.6,,f,
EIA,54690,Amalgamated Sugar LLC Nampa,United States,f,t,,,,,,,,,,,,,f,
EIA,10504,Amalgamated Sugar Twin Falls,United States,f,t,,,L100000200334,Granite Falls Alfalfa power station,57.1,,,,,,,,f,
EIA,1122,Ames Electric Services Power Plant,United States,f,t,,,L100000402046,Liberty Electric power plant,57.9,L100000104211,San Miguel Electric Cooperative,56.6,L100000401697,General Electric Plastic power station,56.5,,f,
EIA,58185,Amherst College Co Gen,United States,f,t,,,L100000104051,Chambers Cogeneration power station,55.8,,,,,,,,f,
EIA,56706,Ampersand Chowchilla Biomass LLC,United States,f,t,,,,,,,,,,,,,f,
EIA,3006,Anadarko Plant,United States,f,t,,,L100000402369,Anadarko power station,72.7,L100000103868,Marion Plant,69.2,L100000104249,Amos Plant,66.7,,f,
EIA,10430,Anheuser-Busch St Louis,United States,f,t,,,,,,,,,,,,,f,
EIA,55200,Arapahoe Combustion Turbine Project,United States,f,t,,,L100000103778,Colbert Fossil Plant,71.2,L100000103804,Arapahoe Station,65.1,L100000409268,Bushy Park Combustion Turbine Facility,61.5,,f,
EIA,10861,Archer Daniels Midland Des Moines,United States,f,t,,,L100000103852,Archer Daniels Midland Decatur Power Plant,79.4,L100000103903,Archer Daniels Midland Cedar Rapids Power Plant,73.5,L100000103904,Archer Daniels Midland Clinton Power Plant,69.8,,f,
EIA,58199,Arizona State University CHP,United States,f,t,,,L100001023662,Ohio State University Cogeneration CHP power station,69.7,L100000402343,University Park South power station,65.3,L100000402061,University Park North power station,61.2,,f,
EIA,58192,Arkalon Ethanol LLC,United States,f,t,,,,,,,,,,,,,f,
EIA,2076,Asbury,United States,f,t,,,L100000401779,Dansby power station,66.7,L100000402187,Gadsby power station,66.7,L100001047652,Burney (Forest Products) power station,66.7,,f,
EIA,10418,Ascend Performance Materials Texas Inc.,United States,f,t,,,,,,,,,,,,,f,
EIA,54104,Ashdown,United States,f,t,,,L100000201320,Ashdown Mill power station,73.7,L100000402017,Marshalltown power station,63.2,L100000104212,Sandow power station,61.5,,f,
EIA,2706,Asheville,United States,f,t,,,L100000104071,Asheville Plant,75,L100000103984,Marysville Power Plant,73.7,L100000401974,Sayreville power station,73.7,,f,
EIA,58052,Battle Creek Mill,United States,f,t,,,L100000401862,Mill Creek (SC) power station,74.1,L100001048030,Badger Creek Limited power station,64.9,L100000104173,WestRock Florence Power Plant,60,,f,
EIA,10250,Bay County Waste to Energy,United States,f,t,,,L100000201362,Lee County Solid Waste Energy power station,76.4,L100000402160,Talbot County Energy power station,73.9,L100001048386,Kent County Waste to Energy Facility power station,71,,f,
EIA,8042,Belews Creek,United States,f,t,,,L100000104195,Coleto Creek power station,66.7,L100000104072,Belews Creek Steam Station,63.2,L100000103973,Belle River Power Plant,60.9,,f,
EIA,55041,Berkshire Power,United States,f,t,,,L100000401528,Berkshire power station,75,L100001043027,Permian Power power station,64.3,L100000200349,H Power power station,63.6,,f,
EIA,645,Big Bend,United States,f,t,,,L100000103820,Big Bend Station,66.7,L100001048306,Red Wing power station,62.5,L100000409263,Plains End power station,55.6,,f,
EIA,1353,Big Sandy,United States,f,t,,,L100000103930,Big Sandy Plant,75,L100000104183,Big Stone Power Plant,66.7,L100000401733,Sand Hill power station,66.7,,f,
EIA,50251,Billerud Quinnesec Mill,United States,f,t,legacy-pipeline,grandfathered llm match to GPPD 'Verso Paper Quinnesec Mich Mill'; no GEM link — review,L100000201377,Pine Hill Mill power station,64.9,L100000201376,Pine Bluff Mill power station,63.2,L100000201370,New Bern Mill power station,61.1,,f,
EIA,59035,"Biomass to Energy Facility, Kauai",United States,f,t,,,L100000402161,Thomas A Smith energy facility,71,L100000401601,Luna energy facility,69.2,L100000401728,St Francis energy facility,69,,f,
EIA,54304,Birchwood Power,United States,f,t,,,L100000104230,Birchwood Power Facility,76.9,L100000402091,Milford power project,64.3,L100000200349,H Power power station,63.6,,f,
EIA,61035,Birdsboro Power,United States,f,t,,,L100000401747,Birdsboro power station,75,L100000407403,Oswego Harbor Power,64.7,L100000402290,Freedom power project,64.3,,f,
EIA,1904,Black Dog,United States,f,t,,,L100001045979,Bulldog Power Plant,62.5,L100000401780,Lake One power station,58.8,L100000103798,ACE Cogeneration Facility,55.6,,f,
EIA,3992,Blount Street,United States,f,t,,,L100000104267,Blount Street Station,76.5,L100000104258,Mount Storm power station,66.7,L100000401789,48th Street power station,66.7,,f,
EIA,10764,Blue Lake Power LLC,United States,f,t,,,L100000402137,Blue Lake power station,64.3,L100000402171,Oleander power project,60.6,L100000104014,Blue Valley Power Plant,60,,f,
EIA,6106,Boardman,United States,f,t,,,L100000104128,Boardman Plant,72.7,L100000408056,Brotman power station,66.7,L100000402295,Lieberman power station,58.8,,f,
EIA,58193,Bonanza BioEnergy LLC,United States,f,t,,,L100000401658,Nassau Energy power station,58.8,L100000200398,Woodville Renewable Power Bioenergy Project,57.1,L100001047717,National Energy of McBain power station,56.5,,f,
EIA,10290,Bridgewater Power LP,United States,f,t,legacy-pipeline,grandfathered rapidfuzz match to GEM 'Bridgewater Power power station'; GEM name did not resolve to one location — review,L100000401617,Great Bend Sunflower power station,60,L100000402171,Oleander power project,58.8,L100000401548,Darby Power power station,58.1,,f,
EIA,54829,Bristol Myers Squibb New Brunswick,United States,f,t,,,,,,,,,,,,,f,
EIA,10605,Brunswick Cellulose,United States,f,t,,,L100000201324,Brunswick Mill power station,72.7,L100000402351,Brunswick County power station,68.6,,,,,f,
EIA,2720,Buck,United States,f,t,,,,,,,,,,,,,f,
EIA,50466,Buckeye Florida LP,United States,f,t,,,,,,,,,,,,,f,
EIA,54333,Bucknell University,United States,f,t,,,L100000103973,Belle River Power Plant,60,L100001045977,Bell County Power Plant,60,L100000402061,University Park North power station,60,,f,
EIA,58472,Buena Vista Biomass Power,United States,f,t,,,L100001047676,Madera Biomass power station,61.5,L100001048391,Seneca Biomass power station,61.5,L100001047704,Savannah River Site Biomass Cogen power station,58.6,,f,
EIA,3396,Bull Run,United States,f,t,,,L100001045977,Bell County Power Plant,63.2,L100001047652,Burney (Forest Products) power station,57.1,L100000103886,F. B. Culley power station,55.6,,f,
EIA,50316,Bunge North America East LLC,United States,f,t,,,,,,,,,,,,,f,
EIA,10652,Burney Forest Products,United States,f,t,,,L100000401684,Air Products Port Arthur power station,65.2,L100001048366,Roseburg Forest Products power station,65.2,L100001023663,Air Products Gulf Coast Ammonia power station,56.6,,f,
EIA,992,CC Perry K,United States,f,t,,,L100000104156,Piney Creek Power Plant,57.1,L100000401827,Perryman power station,55.6,,,,,f,
EIA,52175,CITGO Refinery Powerhouse,United States,f,t,,,L100000402491,PPG Powerhouse C power station,63.4,L100000104158,River Hill Power Project,58.5,L100000401853,Doswell energy center,56.5,,f,
EIA,10379,CPI USA NC Roxboro,United States,f,t,,,L100000104086,Roxboro Steam Plant,70.3,,,,,,,,f,
EIA,10378,CPI USA NC Southport,United States,f,t,,,L100000402111,Northport power station,55.2,,,,,,,,f,
EIA,50572,CSL Gas Recovery,United States,f,t,,,L100000104065,AES Westover power station,57.1,L100000402483,Hal C Weaver power plant,57.1,L100000201327,Colmac Energy power station,55.2,,f,
EIA,50851,CSUCI Site Authority,United States,f,t,,,L100000200346,CT Resource Recovery Authority power station,60,,,,,,,,f,
EIA,54945,CT Resource Rec Authority Facility,United States,f,t,,,L100000200346,CT Resource Recovery Authority power station,78.1,L100001048302,Babylon Resource Recovery Facility power station,70.6,L100000200359,Lancaster County Resource Recovery power station,58.8,,f,
EIA,10262,California Institute of Technology,United States,f,t,,,L100000103799,Hydrogen Energy California,56.7,,,,,,,,f,
EIA,50850,CamChino Leasing LLC,United States,f,t,legacy-pipeline,grandfathered llm match to GPPD 'OLS Energy Chino'; no GEM link — review,,,,,,,,,,,f,
EIA,10795,Camden South Carolina,United States,f,t,,,L100000401580,Camden Plant Holdings power station,61.9,L100001047719,Camden Incinerator power station,61.5,L100000402277,South Point energy center,60.9,,f,
EIA,7552,Campbell Power Plant,United States,f,t,legacy-pipeline,grandfathered llm match to GPPD 'J H Campbell'; no GEM link — review,L100000103974,Campbell Generating Plant,84.2,L100000103929,Bell power station,66.7,L100000401770,Cumberland (NJ) power station,55.6,,f,
EIA,1363,Cane Run,United States,f,t,,,L100000401541,McKee Run power station,70.6,L100000103932,Cane Run Station,66.7,L100000103981,Karn Generating Plant,66.7,,f,
EIA,50244,Canton North Carolina,United States,f,t,,,L100000104268,Columbia Energy Center,55.8,L100000201326,Coastal Carolina Clean power station,55.8,L100000409217,Haverhill North Cogeneration Facility,55.2,,f,
EIA,10855,Cargill Corn Milling Division,United States,f,t,,,,,,,,,,,,,f,
EIA,54965,Cargill Salt,United States,f,t,,,L100000401918,St. Charles power station (LA),63.6,L100000104103,Cardinal Plant,61.5,L100000103945,Mill Creek Station,60,,f,
EIA,58196,Cargill Salt Hersey,United States,f,t,,,L100000401918,St. Charles power station (LA),62.1,L100000104050,Schiller Station,57.1,L100000201391,Somerset Mill power station,56.2,,f,
EIA,62873,Carolina Poultry Power Farmville,United States,f,t,,,L100000401657,Dartmouth Power Associates power station,58.6,L100000402511,Brandywine power facility,56.1,L100000408884,NET Power La Porte power station,56,,f,
EIA,55404,Carville Energy LLC,United States,f,t,,,L100000402524,Carville energy center,73.2,L100000401637,Cricket Valley Energy power station,70,L100000401592,Sewell Creek Energy power station,68.4,,f,
EIA,52089,Celanese Acetate LLC,United States,f,t,,,L100000401683,Channel energy center LLC power station,62.2,L100000103824,Gulf Clean Energy Center,59.1,L100000104193,Celanese power station,57.1,,f,
EIA,56190,Central Michigan University,United States,f,t,,,L100000402061,University Park North power station,62.5,L100001023662,Ohio State University Cogeneration CHP power station,61.5,L100000402533,Central Utility Plant - Texas A&M power station,58.6,,f,
EIA,50621,Central Power Plant,United States,f,t,,,L100000104247,Centralia Power Plant,87.5,L100000402010,El Centro power station,75,L100000402142,Canal power station,66.7,,f,
EIA,57908,Central Utility Plant Cincinnati,United States,f,t,,,L100000402533,Central Utility Plant - Texas A&M power station,69.8,L100000402248,Central Energy Plant,57.7,L100000402481,Linden cogeneration plant,56.1,,f,
EIA,58207,Central Utility Plant at White Oak,United States,f,t,,,L100000402533,Central Utility Plant - Texas A&M power station,73.8,L100000104245,Virginia City Hybrid Energy Center,62.1,L100000401798,Marshfield Utilities Gas Plant,59.4,,f,
EIA,1571,Chalk Point Power,United States,f,t,legacy-pipeline,grandfathered llm match to GPPD 'Chalk Point LLC'; no GEM link — review,L100001042966,CTV NET Power power station,66.7,L100001048363,Pinetree Power Bethlehem power station,63.4,L100001048364,Pinetree Power Fitchburg power station,63.4,,f,
EIA,469,Cherokee,United States,f,t,,,L100000103806,Cherokee Station,66.7,L100000402010,El Centro power station,58.8,L100000104003,Sherburne County Plant,57.1,,f,
EIA,50410,Chester Operations,United States,f,t,legacy-pipeline,grandfathered llm match to GPPD 'Chester Generating Station'; no GEM link — review,L100000104134,Kimberly-Clark Chester Power Plant,72.7,L100000402486,Dow St Charles Operations power station,69.8,L100000104051,Chambers Cogeneration power station,66.7,,f,
EIA,10623,Civic Center,United States,f,t,,,L100000407481,Center Hybrid power station,64,L100000402399,CPV Fairview energy center,57.9,L100000401838,CPV Towantic energy center,57.9,,f,
EIA,50729,Clairton Works,United States,f,t,,,L100000407459,Gary Works power station,66.7,L100000103989,St. Clair Power Plant,63.6,L100000104156,Piney Creek Power Plant,57.1,,f,
EIA,1880,Claude Vandyke,United States,f,t,,,L100000402137,Blue Lake power station,60.9,L100000401949,Lauderdale power station,58.3,L100000104014,Blue Valley Power Plant,56,,f,
EIA,1270,Clay Center,United States,f,t,,,L100000104247,Centralia Power Plant,70,L100000402010,El Centro power station,70,L100000104268,Columbia Energy Center,66.7,,f,
EIA,50638,Clearwater Paper APP CB,United States,f,t,,,L100001048104,Clearwater Power Plant,60.6,,,,,,,,f,
EIA,50637,Clearwater Paper IPP Lewiston,United States,f,t,,,,,,,,,,,,,f,
EIA,1682,Cleary Flood Hybrid,United States,f,t,,,L100000401542,Cleary Flood power station,77.4,L100000407481,Center Hybrid power station,62.5,L100000407446,Grapeland Hybrid power station,57.1,,f,
EIA,61838,Cleveland Thermal,United States,f,t,,,L100000104080,Lee Steam Plant,62.5,L100000401847,Cove Point LNG Terminal power station,60,L100000401772,Sherman Avenue power station,58.1,,f,
EIA,54207,Clevelandcliffs Warren,United States,f,t,legacy-pipeline,grandfathered llm match to GPPD 'ArcelorMittal Warren'; no GEM link — review,L100000104699,Warren Generating power station,56.4,,,,,,,,f,
EIA,50993,Co-Gen II LLC,United States,f,t,,,L100000401605,Carson Ice-Gen Project power station,66.7,L100001047479,Counce Mill power station,58.3,L100000402357,Greensville County power station,58.1,,f,
EIA,50921,Co-Gen LLC,United States,f,t,,,L100000401605,Carson Ice-Gen Project power station,66.7,L100000401652,Selkirk cogen power station,60.9,L100000104170,Kapstone Power Plant,57.1,,f,
EIA,1271,Coffeyville,United States,f,t,,,L100000104105,Conesville Power Plant,76.2,L100000401813,Clayville power station,70,L100000103854,Coffeen power station,66.7,,f,
EIA,56229,Cogeneration 1,United States,f,t,,,L100000402239,Encogeneration power station,85.7,L100000401681,RS cogeneration power station,82.8,L100000401646,SCA cogeneration 2 power station,81.2,,f,
EIA,10661,Collins Pine Project,United States,f,t,,,L100001047716,Coosa Pines Mill power station,64.3,L100000401970,Bowline Point power station,64,L100000201377,Pine Hill Mill power station,61.5,,f,
EIA,10003,Colorado Energy Nations Company,United States,f,t,,,L100000401671,York Generation Company power station,63,L100000103789,Coronado Generating Station,62.1,L100000104086,Roxboro Steam Plant,61,,f,
EIA,2123,Columbia (MO),United States,f,t,,,L100000200394,Columbus power station,75,L100000201328,Columbus Mill power station,66.7,L100000104037,Columbus ADM power station,60,,f,
EIA,56182,Columbia Flooring Melbourne,United States,f,t,,,,,,,,,,,,,f,
EIA,8059,Comanche (OK),United States,f,t,legacy-pipeline,grandfathered rapidfuzz match to GEM 'Comanche (OK) power station'; GEM name did not resolve to one location — review,L100000103807,Comanche power station,100,L100000401718,Magnet Cove power station,63.2,L100000401606,Cosumnes power station,62.5,,f,
EIA,10360,Consumer Operations LLC,United States,f,t,,,L100001080785,Constellation (Project 1) power station,66.7,L100000104051,Chambers Cogeneration power station,63.6,L100000401648,Carson cogeneration power station,61.9,,f,
EIA,7210,Cope,United States,f,t,,,L100000103935,Cooper power station,80,L100000401900,Copper power station,80,L100000104235,Clover power station,60,,f,
EIA,50368,Cornell University Central Heat,United States,f,t,,,L100001023662,Ohio State University Cogeneration CHP power station,63.8,L100000401853,Doswell energy center,61.5,L100000402061,University Park North power station,61.5,,f,
EIA,50185,Cosmo Specialty Fibers Plant,United States,f,t,,,L100000104060,Four Corners Steam Plant,61.5,L100000104074,Cape Fear Steam Plant,61.2,L100000103783,Miller Steam Plant,60.9,,f,
EIA,55358,Cottonwood Energy Company LP,United States,f,t,legacy-pipeline,grandfathered llm match to GPPD 'Cottonwood Energy Project'; no GEM link — review,L100000402143,Cottonwood Energy Project,75.6,L100001048485,Covanta Lake County Energy power station,63,L100000104086,Roxboro Steam Plant,60.7,,f,
EIA,10643,Covanta Essex Company,United States,f,t,,,L100000201330,Covanta Essex power station,76.5,L100001048485,Covanta Lake County Energy power station,63.8,L100000201334,Covanta SEMASS power station,62.9,,f,
EIA,50647,Covanta Indianapolis Energy,United States,f,t,,,L100001047679,Covanta Stanislaus Energy power station,73.1,L100000402411,Indeck Niles energy center,64.2,L100000402416,Lincoln Land energy center,64.2,,f,
EIA,54850,Cox Waste to Energy,United States,f,t,,,L100000201362,Lee County Solid Waste Energy power station,70.8,L100000200388,South Broward Waste-to-Energy power station,70.8,L100000402160,Talbot County Energy power station,66.7,,f,
EIA,10525,Craven County Wood Energy LP,United States,f,t,,,L100001048485,Covanta Lake County Energy power station,70.4,L100000402160,Talbot County Energy power station,66.7,L100000402132,Lodi energy center,65.2,,f,
EIA,1024,Crawfordsville Power Plant,United States,f,t,,,L100000104105,Conesville Power Plant,66.7,L100000103984,Marysville Power Plant,66.7,L100001080768,Moundsville power station,64,,f,
EIA,753,Crisp Plant,United States,f,t,legacy-pipeline,grandfathered rapidfuzz match to GPPD 'Crisp Plant'; no GEM link — review,L100000103824,Gulf Clean Energy Center,90.9,L100000104115,Niles Plant,72.7,L100000104103,Cardinal Plant,72,,f,
EIA,58593,DGS Central Utility Plant,United States,f,t,,,L100000402533,Central Utility Plant - Texas A&M power station,78.6,L100000402248,Central Energy Plant,66.7,L100001081002,Gilroy Data Center power station,60.5,,f,
EIA,1702,Dan E Karn,United States,f,t,legacy-pipeline,grandfathered rapidfuzz match to GEM 'Dan E Karn power station'; GEM name did not resolve to one location — review,L100000103981,Karn Generating Plant,100,L100000103810,Martin Drake Power Plant,63.6,L100000409273,Dynegy Oakland Power Plant,58.3,,f,
EIA,2723,Dan River,United States,f,t,legacy-pipeline,grandfathered rapidfuzz match to GEM 'Indian River (FL) power station'; GEM name did not resolve to one location — review,L100000103819,Indian River power station,85.7,L100000401826,East River power station,73.7,L100000402260,Gila River power station,73.7,,f,
EIA,57969,Darrington,United States,f,t,,,L100000402360,Remington power station,73.7,L100000401846,Dighton power plant,70.6,L100000409242,Burlington (CO) power station,70,,f,
EIA,54409,Dartmouth College Heating Plant,United States,f,t,,,L100000103975,Cobb Generating Plant,61.5,L100001046250,Millard County Peaking Plant power station,61,L100000103974,Campbell Generating Plant,60.7,,f,
EIA,10149,Decorative Panels Intl,United States,f,t,,,L100001047716,Coosa Pines Mill power station,57.9,L100000201393,St Paul Cogeneration power station,57.1,L100000401647,Fresno cogeneration Partners power station,56,,f,
EIA,10300,Desert View Power,United States,f,t,,,L100000402331,Demoss Petrie power station,60,L100000401807,Rio Nogales power project,58.8,L100000402171,Oleander power project,58.1,,f,
