country,gem_location_id,gem_plant_name,other_names,local_name,state_province,latitude,longitude,operating_mw,retired_mw,units_operating,units_retired,units_other_status,wiki_url
India,L100000102306,Kudgi Super Thermal Power Project,,,Karnataka,16.499546,75.834632,2400,,3,0,2,https://www.gem.wiki/Kudgi_Super_Thermal_Power_Project
India,L100000102161,Kukurda power station,,,Chhattisgarh,21.8475,83.54,,,0,0,2,https://www.gem.wiki/Kukurda_power_station
India,L100000102637,Kundarki Ipp power station,,,Uttar Pradesh,27.07887324,82.0836037,90,,2,0,0,https://www.gem.wiki/Kundarki_Ipp_power_station
India,L100000102213,Kutch GSECL power station,,,Gujarat,23.663934,68.784128,150,140,2,2,0,https://www.gem.wiki/Kutch_GSECL_power_station
India,L100000102214,Kutch Welspun power station,,,Gujarat,23.1175,70.0822,123,,2,0,0,https://www.gem.wiki/Kutch_Welspun_power_station
India,L100000102109,Lakhisarai Thermal Power Station,,,Bihar,25.18036,86.25903,,,0,0,2,https://www.gem.wiki/Lakhisarai_Thermal_Power_Station
India,L100000102108,Lakhisarai power station (SPML),,,Bihar,28.8,79,,,0,0,1,https://www.gem.wiki/Lakhisarai_power_station_(SPML)
India,L100000102657,Lal Kuan Mill power station,,,Uttarakhand,29.062378,79.521661,43,,1,0,0,https://www.gem.wiki/Lal_Kuan_Mill_power_station
India,L100000102638,Lalitpur power project,,,Uttar Pradesh,24.795833,78.646944,1980,,3,0,3,https://www.gem.wiki/Lalitpur_power_project
India,L100000102479,Lanjigarh Refinery power station,,,Odisha,19.711863,83.397785,90,,3,0,0,https://www.gem.wiki/Lanjigarh_Refinery_power_station
India,L100000102164,Lara Integrated Thermal Power Project,,"Lara STPP, NTPC Lara",Chhattisgarh,21.757661,83.457545,1600,,2,0,5,https://www.gem.wiki/Lara_Integrated_Thermal_Power_Project
India,L100000102678,Larsen & Tubro power station,,,West Bengal,22.986757,87.854975,,,0,0,1,https://www.gem.wiki/Larsen_&_Tubro_power_station
India,L100000102274,Latehar power station,,,Jharkhand,23.73,84.47,,,0,0,2,https://www.gem.wiki/Latehar_power_station
India,L100000102412,Latur power station,,,Maharashtra,18.4,76.58,,,0,0,1,https://www.gem.wiki/Latur_power_station
India,L100000102051,Lovapalem power station,,,Andhra Pradesh,17.466444,82.961361,,,0,0,1,https://www.gem.wiki/Lovapalem_power_station
India,L100000102215,Lunsapur power station,,,Gujarat,20.8667,71.3667,,,0,0,1,https://www.gem.wiki/Lunsapur_power_station
India,L100000102417,MIHAN Power Project,,,Maharashtra,21.0377,78.9334,246,,4,0,0,https://www.gem.wiki/MIHAN_Power_Project
India,L100000104761,MP Adani power station,,,Madhya Pradesh,21.69,79.24,,,0,0,2,https://www.gem.wiki/MP_Adani_power_station
India,L100000102353,MP Amarkantak power station,,Amarkantak Thermal Power Station-Chachai,Madhya Pradesh,23.162146,81.632816,210,270,1,3,1,https://www.gem.wiki/MP_Amarkantak_power_station
India,L100000105026,Maadurga Thermal power station,,,Odisha,20.57622,86.020728,60,,2,0,0,https://www.gem.wiki/Maadurga_Thermal_power_station
India,L100000102413,Madhekar power station,,,Maharashtra,18.655491,72.86792,,,0,0,1,https://www.gem.wiki/Madhekar_power_station
India,L100000102346,Madhya Pradesh Jain Energy power station,,,Madhya Pradesh,23.282508,81.588249,,,0,0,1,https://www.gem.wiki/Madhya_Pradesh_Jain_Energy_power_station
India,L100000102275,Mahadev Prasad Super Thermal Power Plant,,Jamshedpur Kandra,Jharkhand,22.836504,86.061294,540,,2,0,1,https://www.gem.wiki/Mahadev_Prasad_Super_Thermal_Power_Plant
India,L100000102347,Mahan Aluminium power station,,,Madhya Pradesh,24.220902,82.437197,900,,6,0,0,https://www.gem.wiki/Mahan_Aluminium_power_station
India,L100000102348,Mahan Super Thermal Power Project,,"Bandhaura power plant, Bandhaura Ultra Super Critical Thermal Power Plant (USCTPP Unit 1, USCTPP Unit 2)",Madhya Pradesh,24.008674,82.41703,1200,,2,0,5,https://www.gem.wiki/Mahan_Super_Thermal_Power_Project
India,L100000102349,Maharjapur power station,,,Madhya Pradesh,25.093683,79.803314,,,0,0,2,https://www.gem.wiki/Maharjapur_power_station
India,L100000102238,Mahatma Gandhi power station,,Jhajjar power station,Haryana,28.488143,76.352534,1320,,2,0,2,https://www.gem.wiki/Mahatma_Gandhi_power_station
India,L100000102276,Maithon Right Bank Thermal Power Station,,,Jharkhand,23.8209,86.76,1050,,2,0,1,https://www.gem.wiki/Maithon_Right_Bank_Thermal_Power_Station
India,L100000102052,Makavarapalem Smelter power station,,,Andhra Pradesh,17.59395576,82.74376897,90,,2,0,0,https://www.gem.wiki/Makavarapalem_Smelter_power_station
India,L100000102277,Malaxmi Mega Thermal Power Project (Thakurbari),,,Jharkhand,22.640313,86.429787,,,0,0,1,https://www.gem.wiki/Malaxmi_Mega_Thermal_Power_Project_(Thakurbari)
India,L100000102480,Malibrahmani power station,,,Odisha,20.922321,84.99105,,,0,0,3,https://www.gem.wiki/Malibrahmani_power_station
India,L100000102351,Mandsaur power station,,,Madhya Pradesh,24.075305,75.068178,,,0,0,1,https://www.gem.wiki/Mandsaur_power_station
India,L100000102414,Manikgarh Cement power station,,,Maharashtra,19.721222,79.174604,60,,2,0,0,https://www.gem.wiki/Manikgarh_Cement_power_station
India,L100000102639,Maqsoodpur power station,,,Uttar Pradesh,28.24440447,79.99754701,90,,2,0,0,https://www.gem.wiki/Maqsoodpur_power_station
India,L100000102557,Marakkanam Super Thermal Power Project,,,Tamil Nadu,12.19036,79.941856,,,0,0,1,https://www.gem.wiki/Marakkanam_Super_Thermal_Power_Project
India,L100000102087,Margherita power station,,,Assam,27.489464,95.360144,,,0,0,1,https://www.gem.wiki/Margherita_power_station
India,L100000102165,Marwa power station,,,Chhattisgarh,22.070801,82.602189,1000,,2,0,0,https://www.gem.wiki/Marwa_power_station
India,L100001000108,Mattapalli Cement Plant power station,,,Telangana,16.714423,79.817713,,,0,0,1,https://www.gem.wiki/Mattapalli_Cement_Plant_power_station
India,L100000102415,Mauda power station,,Mouda Super Thermal Power Project,Maharashtra,21.18074,79.396541,2320,,4,0,0,https://www.gem.wiki/Mauda_power_station
India,L100000102053,Meenakshi Energy Thermal Power Project,,"Thamminapatnam, Thamminapatnam TPP,  St-II (Units 3 and 4)",Andhra Pradesh,14.211195,80.090062,1000,,4,0,0,https://www.gem.wiki/Meenakshi_Energy_Thermal_Power_Project
India,L100000102054,Meghavaram Kakarapalli power station,,,Andhra Pradesh,17.484945,82.494903,,,0,0,1,https://www.gem.wiki/Meghavaram_Kakarapalli_power_station
India,L100000102110,Meherpur power station,,,Bihar,25.323652,87.428188,,,0,0,1,https://www.gem.wiki/Meherpur_power_station
India,L100000102640,Meja Thermal Power Project,,,Uttar Pradesh,25.145867,81.940096,1320,,2,0,3,https://www.gem.wiki/Meja_Thermal_Power_Project
India,L100000102680,Mejia power station,,,West Bengal,23.4639,87.1311,2340,,8,0,0,https://www.gem.wiki/Mejia_power_station
India,L100000102558,Melamaruthur power station (Vainateya),,,Tamil Nadu,8.9159,78.1374,,,0,0,4,https://www.gem.wiki/Melamaruthur_power_station_(Vainateya)
India,L100001000101,Mellacheruvu Cement power station,,,Telangana,16.809733,79.915132,60,,1,0,0,https://www.gem.wiki/Mellacheruvu_Cement_power_station
India,L100000102559,Melmandai power station,,,Tamil Nadu,9.1,78.316111,,,0,0,2,https://www.gem.wiki/Melmandai_power_station
India,L100000102416,Mendki thermal power project,,,Maharashtra,20.466667,79.8,,,0,0,1,https://www.gem.wiki/Mendki_thermal_power_project
India,L100000102481,Meramandali power station,,Meramandali Steel Plant power station,Odisha,20.8072919,85.2531512,300,,2,0,2,https://www.gem.wiki/Meramandali_power_station
India,L100000102560,Mettur Siscol power station,,,Tamil Nadu,11.814008,77.919073,60,,2,0,0,https://www.gem.wiki/Mettur_Siscol_power_station
India,L100000102561,Mettur Thermal Power Station,,,Tamil Nadu,11.7720201,77.8141046,1440,,5,0,0,https://www.gem.wiki/Mettur_Thermal_Power_Station
India,L100000102655,Mirzapur power station,,,Uttar Pradesh,25.136582,82.562199,,,0,0,2,https://www.gem.wiki/Mirzapur_power_station
India,L100000102352,Mohgaon power station,,,Madhya Pradesh,22.43,80.12,,,0,0,2,https://www.gem.wiki/Mohgaon_power_station
India,L100000102111,Moma power station,,,Bihar,25.17,86.09,,,0,0,1,https://www.gem.wiki/Moma_power_station
India,L100000102166,Moser Baer Captive Power Project,,,Chhattisgarh,21.993352,82.615414,,,0,0,1,https://www.gem.wiki/Moser_Baer_Captive_Power_Project
India,L100000102216,Mota Layja power station,,,Gujarat,22.86,69.39,,,0,0,6,https://www.gem.wiki/Mota_Layja_power_station
India,L100000102514,Mukerian power station,,,Punjab,31.976137,75.739532,,,0,0,2,https://www.gem.wiki/Mukerian_power_station
India,L100000104752,Mulajore power station,,,West Bengal,22.8347,88.3813,,150,0,5,0,https://www.gem.wiki/Mulajore_power_station
India,L100000102307,Mulwad (Bijapur Luxor) power station,,,Karnataka,16.554453,75.729033,,,0,0,2,https://www.gem.wiki/Mulwad_(Bijapur_Luxor)_power_station
India,L100000102217,Mundra Thermal Power Project (Adani),,,Gujarat,22.8235596,69.5511094,4620,,9,0,3,https://www.gem.wiki/Mundra_Thermal_Power_Project_(Adani)
India,L100000102641,Murka power station,,,Uttar Pradesh,25.19967,81.502182,,,0,0,2,https://www.gem.wiki/Murka_power_station
India,L100000102055,Muthukur Mandal power station (Painampuram),,SGPL Power Project; Sembcorp Gayatri Power Complex,Andhra Pradesh,14.351195,80.143086,1320,,2,0,0,https://www.gem.wiki/Muthukur_Mandal_power_station_(Painampuram)
India,L100000102562,Mutiara Coastal Energen Thermal Power Plant,,Melamaruthur Power Station; Tuticorin Power Station,Tamil Nadu,8.912716,78.144965,1200,,2,0,2,https://www.gem.wiki/Mutiara_Coastal_Energen_Thermal_Power_Plant
India,L100000102112,Muzaffarpur power station,,"Kanti Muzaffarpur power station, Kanti power station",Bihar,26.194771,85.303302,390,220,2,2,0,https://www.gem.wiki/Muzaffarpur_power_station
India,L100000102482,NALCO Gajmara power station,,,Odisha,20.65616,85.604263,,,0,0,2,https://www.gem.wiki/NALCO_Gajmara_power_station
India,L100000102340,NTPC Seoni power station,,Jhabua Power Seoni power station,Madhya Pradesh,22.735479,79.912341,600,,1,0,1,https://www.gem.wiki/NTPC_Seoni_power_station
India,L100000105018,NU Vista Limited Cement power station,,,Andhra Pradesh,16.65655,79.80908,,,0,0,1,https://www.gem.wiki/NU_Vista_Limited_Cement_power_station
India,L100000102113,Nabinagar Super Thermal Power Project,,New Nabi Nagar,Bihar,24.776,84.158025,1980,,3,0,3,https://www.gem.wiki/Nabinagar_Super_Thermal_Power_Project
India,L100000102114,Nabinagar Thermal Power Project,,Nabi Nagar TPP,Bihar,24.705081,84.088738,1000,,4,0,0,https://www.gem.wiki/Nabinagar_Thermal_Power_Project
India,L100000102563,Nagai Nagapattinam Power Project,,,Tamil Nadu,10.824085,79.753828,150,,1,0,1,https://www.gem.wiki/Nagai_Nagapattinam_Power_Project
India,L100000102056,Nagarjuna Construction Company Sompeta Thermal Plant,,,Andhra Pradesh,18.9374,84.590157,,,0,0,2,https://www.gem.wiki/Nagarjuna_Construction_Company_Sompeta_Thermal_Plant
India,L100001018066,Naini Coal Mine power station,,,Odisha,21.055833,84.882222,,,0,0,3,https://www.gem.wiki/Naini_Coal_Mine_power_station
India,L100000102088,Naitor power station,,,Assam,26.183333,91.733333,,,0,0,2,https://www.gem.wiki/Naitor_power_station
India,L100000102057,Nakkapalli power station,,,Andhra Pradesh,17.409651,82.714788,,,0,0,2,https://www.gem.wiki/Nakkapalli_power_station
India,L100000102218,Nana Madha power station,,,Gujarat,22.2,69.65,,,0,0,1,https://www.gem.wiki/Nana_Madha_power_station
India,L100000102483,Nandichod power station,,,Odisha,20.833,85.1,,,0,0,1,https://www.gem.wiki/Nandichod_power_station
India,L100000102419,Nardana Vaghode power station,,Shirpur TPP,Maharashtra,21.15103,74.854206,300,,2,0,0,https://www.gem.wiki/Nardana_Vaghode_power_station
India,L100000102420,Nasik MAHAGENCO Thermal Power Station,,"Eklahare power station, Nasik power station",Maharashtra,19.9814589,73.8920556,630,280,3,2,1,https://www.gem.wiki/Nasik_MAHAGENCO_Thermal_Power_Station
India,L100000102421,Nasik RattanIndia Thermal Power Project,,Nasik RattanIndia Thermal Power Project,Maharashtra,19.866659,74.081749,1350,,5,0,5,https://www.gem.wiki/Nasik_RattanIndia_Thermal_Power_Project
India,L100000102642,National Capital Dadri Thermal Power Plant,,NCTPP; NTPC Dadri,Uttar Pradesh,28.603,77.6078,1820,,6,0,1,https://www.gem.wiki/National_Capital_Dadri_Thermal_Power_Plant
India,L100000102484,Navabharat power station,,,Odisha,20.65616,85.604263,,,0,0,2,https://www.gem.wiki/Navabharat_power_station
India,L100000102058,Nayunipalli Ultra Mega Power Project,,,Andhra Pradesh,15.038056,78.8675,,,0,0,1,https://www.gem.wiki/Nayunipalli_Ultra_Mega_Power_Project
India,L100000102564,Neidavasal power station,,,Tamil Nadu,10.767,79.833,,,0,0,2,https://www.gem.wiki/Neidavasal_power_station
India,L100000102059,Nellore power station,,,Andhra Pradesh,14.490572,79.986949,30,,1,0,0,https://www.gem.wiki/Nellore_power_station
India,L100000102485,Neulapoi power station (Dhenkanal),,,Odisha,20.723611,85.692778,,,0,0,2,https://www.gem.wiki/Neulapoi_power_station_(Dhenkanal)
India,L100000102565,New Neyveli Thermal Power Station,,,Tamil Nadu,11.547055,79.44289,1000,,2,0,0,https://www.gem.wiki/New_Neyveli_Thermal_Power_Station
India,L100000102566,Neyveli Thermal Power Station I,,Neyveli-1 power station,Tamil Nadu,11.5925145,79.4738506,420,600,2,9,0,https://www.gem.wiki/Neyveli_Thermal_Power_Station_I
India,L100000102567,Neyveli Thermal Power Station II,,Neyveli-2 power station,Tamil Nadu,11.5575892,79.4415697,1970,,9,0,2,https://www.gem.wiki/Neyveli_Thermal_Power_Station_II
